InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1704600000000,1704601800000,43940.41000000,43985.90000000,43885.24000000,43980.00000000,352.99553000,30,30,False
1704601800000,1704603600000,43980.01000000,44035.90000000,43976.40000000,44000.00000000,192.34834000,30,30,False
1704603600000,1704605400000,44000.01000000,44067.84000000,43951.72000000,43974.86000000,253.29903000,30,30,False
1704605400000,1704607200000,43974.86000000,43985.88000000,43843.52000000,43885.47000000,266.39066000,30,30,False
1704607200000,1704609000000,43885.48000000,44088.01000000,43858.00000000,43979.25000000,501.07804000,30,30,False
1704609000000,1704610800000,43979.24000000,44041.10000000,43956.62000000,44022.00000000,204.59897000,30,30,False
1704610800000,1704612600000,44021.99000000,44055.27000000,43991.10000000,44046.81000000,278.09136000,30,30,False
1704612600000,1704614400000,44046.82000000,44100.00000000,44026.01000000,44080.00000000,298.31594000,30,30,False
1704614400000,1704616200000,44080.00000000,44146.00000000,44067.29000000,44137.52000000,443.12419000,30,30,False
1704616200000,1704618000000,44137.51000000,44167.81000000,44000.00000000,44017.99000000,423.32933000,30,30,False
1704618000000,1704619800000,44018.00000000,44065.00000000,43967.09000000,43973.73000000,331.80642000,30,30,False
