InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1705629600000,1705636800000,41270.01000000,41303.89000000,40752.26000000,41055.87000000,3338.33708000,120,120,False
1705636800000,1705644000000,41055.88000000,41238.56000000,41038.81000000,41210.50000000,1607.39280000,120,120,False
1705644000000,1705651200000,41210.51000000,41576.00000000,41194.01000000,41284.25000000,3644.91145000,120,120,False
1705651200000,1705658400000,41284.26000000,41464.34000000,41143.33000000,41398.37000000,2542.30492000,120,120,False
1705658400000,1705665600000,41398.37000000,41509.69000000,41334.00000000,41475.37000000,1890.46618000,120,120,False
1705665600000,1705672800000,41475.37000000,41488.20000000,41260.21000000,41393.08000000,2303.40361000,120,120,False
1705672800000,1705680000000,41393.08000000,41455.00000000,40718.00000000,40894.71000000,6957.48427000,120,120,False
1705680000000,1705687200000,40894.71000000,41250.00000000,40280.00000000,41239.57000000,9421.98929000,120,120,False
1705687200000,1705694400000,41239.57000000,41979.00000000,41006.61000000,41814.27000000,6678.61160000,120,120,False
1705694400000,1705701600000,41814.27000000,42196.86000000,41517.60000000,41633.83000000,5841.90857000,120,120,False
1705701600000,1705708800000,41633.83000000,41735.61000000,41532.89000000,41659.03000000,1706.75183000,120,120,False
1705708800000,1705716000000,41659.03000000,41700.00000000,41456.30000000,41655.42000000,1829.47207000,120,120,False
1705716000000,1705723200000,41655.42000000,41662.74000000,41524.00000000,41634.65000000,1156.74023000,120,120,False
1705723200000,1705730400000,41634.64000000,41659.03000000,41564.81000000,41627.63000000,890.41176000,120,120,False
1705730400000,1705737600000,41627.62000000,41774.00000000,41615.92000000,41650.95000000,1221.19726000,120,120,False
1705737600000,1705744800000,41650.95000000,41668.66000000,41459.02000000,41521.10000000,1790.59343000,120,120,False
1705744800000,1705752000000,41521.10000000,41619.00000000,41475.69000000,41580.83000000,1315.75919000,120,120,False
1705752000000,1705759200000,41580.82000000,41700.00000000,41540.00000000,41633.12000000,1299.19767000,120,120,False
1705759200000,1705766400000,41633.11000000,41688.53000000,41478.00000000,41570.11000000,1609.44453000,120,120,False
1705766400000,1705773600000,41570.10000000,41645.81000000,41537.84000000,41591.11000000,1120.86709000,120,120,False
1705773600000,1705780800000,41591.10000000,41684.94000000,41526.36000000,41632.96000000,1022.34674000,120,120,False
1705780800000,1705788000000,41632.97000000,41872.56000000,41617.58000000,41733.85000000,1556.38879000,120,120,False
1705788000000,1705795200000,41733.85000000,41819.99000000,41610.54000000,41696.04000000,1111.57617000,120,120,False
1705795200000,1705802400000,41696.05000000,41727.00000000,41629.87000000,41666.82000000,817.01192000,120,120,False
1705802400000,1705809600000,41666.83000000,41730.00000000,41652.29000000,41680.82000000,783.88171000,120,120,False
1705809600000,1705816800000,41680.83000000,41691.11000000,41628.46000000,41628.47000000,563.87463000,120,120,False
1705816800000,1705824000000,41628.46000000,41669.94000000,41564.29000000,41648.51000000,634.76223000,120,120,False
1705824000000,1705831200000,41648.50000000,41747.53000000,41648.50000000,41747.53000000,854.21880000,120,120,False
1705831200000,1705838400000,41747.52000000,41826.97000000,41686.00000000,41719.89000000,1118.70889000,120,120,False
1705838400000,1705845600000,41719.90000000,41862.02000000,41700.91000000,41859.53000000,1201.20191000,120,120,False
1705845600000,1705852800000,41859.52000000,41881.39000000,41605.00000000,41656.28000000,1608.94971000,120,120,False
1705852800000,1705860000000,41656.27000000,41695.07000000,41525.00000000,41678.00000000,1272.86412000,120,120,False
1705860000000,1705867200000,41677.99000000,41729.77000000,41627.00000000,41719.40000000,828.17984000,120,120,False
1705867200000,1705874400000,41719.39000000,41811.10000000,41618.68000000,41785.91000000,1106.06519000,120,120,False
1705874400000,1705881600000,41785.90000000,41785.91000000,41500.98000000,41580.33000000,940.44406000,120,120,False
1705881600000,1705888800000,41580.32000000,41689.65000000,41263.60000000,41363.37000000,2938.64750000,120,120,False
1705888800000,1705896000000,41363.38000000,41426.03000000,41058.22000000,41197.04000000,2256.02976000,120,120,False
1705896000000,1705903200000,41197.04000000,41221.99000000,40684.00000000,41138.46000000,4067.99292000,120,120,False
1705903200000,1705910400000,41138.47000000,41321.17000000,40978.63000000,41043.70000000,2652.50777000,120,120,False
1705910400000,1705917600000,41043.70000000,41047.51000000,40610.00000000,40744.85000000,3711.98260000,120,120,False
1705917600000,1705924800000,40744.86000000,40941.09000000,40364.63000000,40815.99000000,5068.30160000,120,120,False
1705924800000,1705932000000,40815.92000000,41244.06000000,40685.96000000,40943.17000000,3451.60879000,120,120,False
1705932000000,1705939200000,40943.17000000,40978.69000000,40350.00000000,40771.99000000,5881.66888000,120,120,False
1705939200000,1705946400000,40772.00000000,40874.99000000,40400.00000000,40708.00000000,4032.29117000,120,120,False
1705946400000,1705953600000,40707.99000000,40800.01000000,39431.58000000,39820.31000000,11384.46929000,120,120,False
1705953600000,1705960800000,39820.31000000,40343.18000000,39751.14000000,39849.95000000,5938.55812000,120,120,False
1705960800000,1705968000000,39849.95000000,40088.88000000,39480.00000000,39568.02000000,4042.14071000,120,120,False
1705968000000,1705975200000,39568.02000000,39912.18000000,39511.10000000,39830.71000000,2474.55199000,120,120,False
1705975200000,1705982400000,39830.70000000,40118.87000000,39810.00000000,40000.44000000,1972.26297000,120,120,False
1705982400000,1705989600000,40000.43000000,40176.74000000,40000.43000000,40069.34000000,1347.99603000,120,120,False
1705989600000,1705996800000,40069.35000000,40129.12000000,39665.02000000,39780.00000000,2504.37035000,120,120,False
